nohup: ignoring input
/home/skyvision/.local/lib/python3.10/site-packages/torch/nn/modules/rnn.py:123: UserWarning: dropout option adds dropout after all but last recurrent layer, so non-zero dropout expects num_layers greater than 1, but got dropout=0.5 and num_layers=1
  warnings.warn(
/home/skyvision/.local/lib/python3.10/site-packages/torchvision/models/_utils.py:208: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and may be removed in the future, please use 'weights' instead.
  warnings.warn(
/home/skyvision/.local/lib/python3.10/site-packages/torchvision/models/_utils.py:223: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and may be removed in the future. The current behavior is equivalent to passing `weights=Inception_V3_Weights.IMAGENET1K_V1`. You can also use `weights=Inception_V3_Weights.DEFAULT` to get the most up-to-date weights.
  warnings.warn(msg)
Using device: cuda:0
Visible GPU IDs for training: [0]
Using Automatic Mixed Precision (AMP)
Train dataset size: 8855 | Batches: 368
Validation dataset size: 2933 | Batches: 123
Variant settings: variant=attenx_mhsa, attention_mode=multihead, spectral_norm=on, mhsa_heads=4
Resumed from checkpoint epoch 3
Resumed best_val_loss: 4.3094
Step [1105] | D_Loss: 0.9878 | G_Loss: 4.7289 | G_GAN: 4.7065 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0112 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16535] | D_Loss: 0.3448 | G_Loss: 7.0521 | G_GAN: 7.0130 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0196 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16536] | D_Loss: 0.4193 | G_Loss: 6.3943 | G_GAN: 6.3512 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0216 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16537] | D_Loss: 0.4084 | G_Loss: 6.6080 | G_GAN: 6.5682 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0199 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16538] | D_Loss: 0.3993 | G_Loss: 6.5492 | G_GAN: 6.5024 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0234 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16539] | D_Loss: 0.4093 | G_Loss: 7.0461 | G_GAN: 7.0012 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0224 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16540] | D_Loss: 0.4198 | G_Loss: 7.0028 | G_GAN: 6.9613 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0208 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16541] | D_Loss: 0.4154 | G_Loss: 6.5092 | G_GAN: 6.4668 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0212 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16542] | D_Loss: 0.3203 | G_Loss: 6.3277 | G_GAN: 6.2826 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0226 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16543] | D_Loss: 0.3498 | G_Loss: 6.7098 | G_GAN: 6.6701 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0198 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16544] | D_Loss: 0.3214 | G_Loss: 6.3974 | G_GAN: 6.3546 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0214 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16545] | D_Loss: 0.3548 | G_Loss: 7.0369 | G_GAN: 6.9954 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0207 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16546] | D_Loss: 0.3504 | G_Loss: 6.7241 | G_GAN: 6.6823 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0209 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16547] | D_Loss: 0.4187 | G_Loss: 5.8232 | G_GAN: 5.7882 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0175 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16548] | D_Loss: 0.4642 | G_Loss: 6.5376 | G_GAN: 6.4958 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0209 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16549] | D_Loss: 0.3509 | G_Loss: 6.7667 | G_GAN: 6.7275 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0196 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16550] | D_Loss: 0.3304 | G_Loss: 6.9292 | G_GAN: 6.8888 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0202 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16551] | D_Loss: 0.4063 | G_Loss: 6.8865 | G_GAN: 6.8444 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0210 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16552] | D_Loss: 0.3917 | G_Loss: 7.8820 | G_GAN: 7.8388 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0216 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16553] | D_Loss: 0.3768 | G_Loss: 6.6666 | G_GAN: 6.6191 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0238 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16554] | D_Loss: 0.4729 | G_Loss: 6.7124 | G_GAN: 6.6728 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0198 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16555] | D_Loss: 0.3137 | G_Loss: 8.1439 | G_GAN: 8.1046 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0196 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16556] | D_Loss: 0.3876 | G_Loss: 5.2909 | G_GAN: 5.2487 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0211 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16557] | D_Loss: 0.4938 | G_Loss: 6.8726 | G_GAN: 6.8301 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0213 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16558] | D_Loss: 0.3675 | G_Loss: 6.8036 | G_GAN: 6.7604 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0216 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16559] | D_Loss: 0.3949 | G_Loss: 7.5734 | G_GAN: 7.5325 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0205 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16560] | D_Loss: 0.4287 | G_Loss: 6.1040 | G_GAN: 6.0606 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0217 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000

Epoch 45/50 complete.
Checkpoint saved: /home/skyvision/AttenX/results/fair_parallel_50e_cub/attenx_mhsa/checkpoints/checkpoint_epoch_0045.pth
Step [16561] | D_Loss: 0.3563 | G_Loss: 6.8340 | G_GAN: 6.7919 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0211 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16562] | D_Loss: 0.3941 | G_Loss: 6.3096 | G_GAN: 6.2642 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0227 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16563] | D_Loss: 0.3765 | G_Loss: 6.2402 | G_GAN: 6.1998 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0202 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16564] | D_Loss: 0.3938 | G_Loss: 6.1109 | G_GAN: 6.0668 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0221 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16565] | D_Loss: 0.4021 | G_Loss: 6.9104 | G_GAN: 6.8644 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0230 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16566] | D_Loss: 0.4799 | G_Loss: 7.0367 | G_GAN: 6.9974 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0196 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16567] | D_Loss: 0.3324 | G_Loss: 6.7264 | G_GAN: 6.6801 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0232 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16568] | D_Loss: 0.3451 | G_Loss: 7.1068 | G_GAN: 7.0663 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0203 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16569] | D_Loss: 0.4503 | G_Loss: 7.8267 | G_GAN: 7.7864 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0202 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16570] | D_Loss: 0.4285 | G_Loss: 7.2776 | G_GAN: 7.2335 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0221 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16571] | D_Loss: 0.4191 | G_Loss: 6.2058 | G_GAN: 6.1654 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0202 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16572] | D_Loss: 0.4129 | G_Loss: 6.6647 | G_GAN: 6.6188 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0230 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16573] | D_Loss: 0.4119 | G_Loss: 5.9443 | G_GAN: 5.9075 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0184 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16574] | D_Loss: 0.3823 | G_Loss: 6.3021 | G_GAN: 6.2598 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0212 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16575] | D_Loss: 0.4061 | G_Loss: 7.5291 | G_GAN: 7.4866 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0212 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16576] | D_Loss: 0.4380 | G_Loss: 6.3546 | G_GAN: 6.3141 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0202 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16577] | D_Loss: 0.3648 | G_Loss: 7.6360 | G_GAN: 7.5975 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0192 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16578] | D_Loss: 0.4703 | G_Loss: 6.6167 | G_GAN: 6.5712 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0228 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16579] | D_Loss: 0.3690 | G_Loss: 5.9860 | G_GAN: 5.9436 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0212 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16580] | D_Loss: 0.4657 | G_Loss: 6.2238 | G_GAN: 6.1781 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0229 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16581] | D_Loss: 0.3655 | G_Loss: 5.8332 | G_GAN: 5.7908 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0212 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16582] | D_Loss: 0.3843 | G_Loss: 6.5151 | G_GAN: 6.4683 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0234 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16583] | D_Loss: 0.4093 | G_Loss: 7.2652 | G_GAN: 7.2242 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0205 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16584] | D_Loss: 0.4471 | G_Loss: 5.8985 | G_GAN: 5.8587 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0199 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16585] | D_Loss: 0.3959 | G_Loss: 6.1453 | G_GAN: 6.1026 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0213 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16586] | D_Loss: 0.3456 | G_Loss: 6.5946 | G_GAN: 6.5527 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0209 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16587] | D_Loss: 0.4030 | G_Loss: 6.1149 | G_GAN: 6.0726 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0211 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16588] | D_Loss: 0.4503 | G_Loss: 7.1304 | G_GAN: 7.0858 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0223 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16589] | D_Loss: 0.4347 | G_Loss: 6.7314 | G_GAN: 6.6929 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0192 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16590] | D_Loss: 0.3960 | G_Loss: 6.8897 | G_GAN: 6.8436 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0230 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16591] | D_Loss: 0.3953 | G_Loss: 7.4031 | G_GAN: 7.3576 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0228 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16592] | D_Loss: 0.4366 | G_Loss: 6.7136 | G_GAN: 6.6731 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0203 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16593] | D_Loss: 0.3900 | G_Loss: 6.5124 | G_GAN: 6.4681 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0222 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16594] | D_Loss: 0.4104 | G_Loss: 5.9046 | G_GAN: 5.8659 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0193 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16595] | D_Loss: 0.3888 | G_Loss: 6.6461 | G_GAN: 6.5993 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0234 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16596] | D_Loss: 0.3611 | G_Loss: 6.0583 | G_GAN: 6.0151 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0216 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16597] | D_Loss: 0.3838 | G_Loss: 6.8682 | G_GAN: 6.8288 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0197 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16598] | D_Loss: 0.3715 | G_Loss: 6.2693 | G_GAN: 6.2248 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0222 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16599] | D_Loss: 0.4796 | G_Loss: 6.4733 | G_GAN: 6.4311 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0211 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16600] | D_Loss: 0.3760 | G_Loss: 6.1284 | G_GAN: 6.0839 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0223 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16601] | D_Loss: 0.3710 | G_Loss: 6.0765 | G_GAN: 6.0351 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0207 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16602] | D_Loss: 0.3448 | G_Loss: 6.4537 | G_GAN: 6.4118 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0210 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16603] | D_Loss: 0.3858 | G_Loss: 6.5892 | G_GAN: 6.5460 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0216 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16604] | D_Loss: 0.4073 | G_Loss: 6.8765 | G_GAN: 6.8350 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0208 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16605] | D_Loss: 0.3868 | G_Loss: 7.4488 | G_GAN: 7.4108 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0190 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16606] | D_Loss: 0.3356 | G_Loss: 6.5054 | G_GAN: 6.4654 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0200 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16607] | D_Loss: 0.3512 | G_Loss: 6.2966 | G_GAN: 6.2553 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0207 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16608] | D_Loss: 0.4253 | G_Loss: 6.7455 | G_GAN: 6.6995 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0230 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16609] | D_Loss: 0.4514 | G_Loss: 6.6525 | G_GAN: 6.6122 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0202 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16610] | D_Loss: 0.3696 | G_Loss: 7.4506 | G_GAN: 7.4095 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0205 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16611] | D_Loss: 0.3614 | G_Loss: 6.7538 | G_GAN: 6.7121 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0208 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16612] | D_Loss: 0.4132 | G_Loss: 6.7735 | G_GAN: 6.7316 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0210 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16613] | D_Loss: 0.3606 | G_Loss: 6.6198 | G_GAN: 6.5787 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0205 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16614] | D_Loss: 0.4102 | G_Loss: 6.7431 | G_GAN: 6.7044 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0194 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16615] | D_Loss: 0.4274 | G_Loss: 5.9132 | G_GAN: 5.8692 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0220 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16616] | D_Loss: 0.3805 | G_Loss: 6.4834 | G_GAN: 6.4392 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0221 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16617] | D_Loss: 0.3817 | G_Loss: 6.7307 | G_GAN: 6.6862 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0222 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16618] | D_Loss: 0.4114 | G_Loss: 5.4922 | G_GAN: 5.4523 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0199 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16619] | D_Loss: 0.4699 | G_Loss: 6.4765 | G_GAN: 6.4298 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0233 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16620] | D_Loss: 0.3810 | G_Loss: 6.4651 | G_GAN: 6.4215 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0218 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16621] | D_Loss: 0.3366 | G_Loss: 6.8608 | G_GAN: 6.8211 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0198 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16622] | D_Loss: 0.4266 | G_Loss: 6.8184 | G_GAN: 6.7737 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0223 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16623] | D_Loss: 0.3630 | G_Loss: 7.0524 | G_GAN: 7.0054 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0235 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16624] | D_Loss: 0.4311 | G_Loss: 6.5578 | G_GAN: 6.5151 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0213 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16625] | D_Loss: 0.3192 | G_Loss: 6.2951 | G_GAN: 6.2517 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0217 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16626] | D_Loss: 0.3912 | G_Loss: 6.9213 | G_GAN: 6.8774 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0219 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16627] | D_Loss: 0.3911 | G_Loss: 7.5150 | G_GAN: 7.4739 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0206 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16628] | D_Loss: 0.3797 | G_Loss: 6.4429 | G_GAN: 6.4036 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0197 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16629] | D_Loss: 0.3218 | G_Loss: 6.4268 | G_GAN: 6.3857 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0206 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16630] | D_Loss: 0.3369 | G_Loss: 6.8700 | G_GAN: 6.8249 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0225 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16631] | D_Loss: 0.3477 | G_Loss: 6.0276 | G_GAN: 5.9884 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0196 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16632] | D_Loss: 0.3497 | G_Loss: 6.7792 | G_GAN: 6.7356 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0218 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16633] | D_Loss: 0.3579 | G_Loss: 6.5085 | G_GAN: 6.4599 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0243 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16634] | D_Loss: 0.3842 | G_Loss: 6.4888 | G_GAN: 6.4460 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0214 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [16635] | D_Loss: 0.4286 | G_Loss: 6.6784 | G_GAN: 6.6374 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0205 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
